x_m,y_m,r
42.1148685006877,-2.50130257116275,-0.0991407350373206
42.189347167468,-2.56840865095397,-0.0991532359090908
42.2631504663783,-2.63624742715863,-0.0991657884656924
42.3362711298912,-2.70481213359973,-0.099178391523626
42.4087019582626,-2.7740959320179,-0.0991910438759647
42.4804358202465,-2.84409191275039,-0.0992037442762082
42.5514656538036,-2.91479309541718,-0.0992164915515232
42.6217844668018,-2.98619242961411,-0.0992292844133169
42.6913853377114,-3.05828279561297,-0.0992421216887894
42.7602614162915,-3.13105700506843,-0.099255002099586
42.8284059242708,-3.20450780173187,-0.0992679244282667
42.8958121560203,-3.27862786217188,-0.0992808873987125
42.9624734792195,-3.35340979650142,-0.0992938897853778
43.0283833355146,-3.42884614911165,-0.0993069303020441
43.0935352411701,-3.50492939941224,-0.0993200077230088
43.1579227877121,-3.58165196257811,-0.0993331207475631
43.2215396425651,-3.65900619030263,-0.0993462680912285
43.2843795496809,-3.73698437155702,-0.099359448543621
43.346436330159,-3.81557873335606,-0.0993726607301385
43.4077038828613,-3.89478144152989,-0.0993859034449675
43.4681761850169,-3.97458460150194,-0.0993991753592615
43.5278472928207,-4.05498025907287,-0.0994124751873493
43.5867113420234,-4.1359604012103,-0.0994258016201091
43.644762548514,-4.21751695684457,-0.0994391533751413
43.7019952088939,-4.29964179767011,-0.0994525291462746
43.7584037010432,-4.38232673895257,-0.0994659275942926
43.8139824846794,-4.46556354034157,-0.0994793474451706
43.868726101907,-4.54934390668889,-0.0994927873735529
43.9226291777596,-4.63365948887217,-0.099506246036583
43.9756864207339,-4.71850188462394,-0.0995197221392358
44.0278926233148,-4.80386263936595,-0.0995332143498877
44.0792426624926,-4.8897332470487,-0.0995467213450181
44.1297315002716,-4.976105150996,-0.0995602417707311
44.1793541841707,-5.06296974475467,-0.0995737743276479
44.2281058477147,-5.15031837294912,-0.099587317663545
